status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
310039442421596_937958252963042,"Scottish Labour are standing up for Scotland's steel industry.

James Kelly is MSP for Rutherglen and his constituents will be hugely affected by job losses at the Dalzell and Clydebridge steel plants. James is doing a Facebook Q&A right now to explain the real risks to our steel industry, how we must protect Scotland's steel workers and what Scottish Labour are calling on the Tory and SNP Governments to do.

Write your question in the comment box on James' post now →",James Kelly MSP,photo,https://www.facebook.com/JamesKellyRutherglen/posts/416898871836920,2015-11-09 07:24:19,20,6,0,20,0,0,0,0,0
310039442421596_937958189629715,,James Kelly MSP,link,https://www.facebook.com/JamesKellyRutherglen/,2015-11-09 07:24:01,0,0,0,0,0,0,0,0,0
310039442421596_936219433136924,"ICYMI: Didn't catch Shadow Scottish Secretary Ian Murray's great speech at our conference?

Watch it now →",,video,https://www.facebook.com/ScottishLabourParty/videos/936219433136924/,2015-11-08 13:33:00,19,10,5,19,0,0,0,0,0
310039442421596_937623719663162,,Kezia Dugdale,photo,https://www.facebook.com/kezia.dugdalemsp/photos/a.1616632025281340.1073741828.1595489564062253/1660984160846126/?type=3,2015-11-08 10:11:41,212,10,0,212,0,0,0,0,0
310039442421596_936216953137172,"My Scotland was our competition for fifth and sixth years across the country. We asked them to tell us about politics in the future.

We were completely blown away by the entries. Get a glimpse of what the finalists said here:
http://www.scottishlabour.org.uk/blog/entry/my-scotland-the-finalists",Photos from Scottish Labour Party's post,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/936216669803867/?type=3,2015-11-07 09:24:01,19,19,3,19,0,0,0,0,0
310039442421596_936668989758635,"ICYMI: Here's some of what happened this week

http://www.scottishlabour.org.uk/blog/entry/icymi-tax-credit-cuts-saveoursteel-a-fair-start",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/936668989758635/?type=3,2015-11-06 13:24:01,21,22,10,21,0,0,0,0,0
310039442421596_936707079754826,"On the radio today: The SNP can't say with certainty whether they would mitigate the full effects of tax credit cuts for Scotland's families. We will. 

We will restore the money lost through tax credit cuts using the new powers coming to Scotland.

Find out more: http://www.scottishlabour.org.uk/blog/entry/lets-get-on-with-delivering-a-fairer-scotland",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/936707079754826/?type=3,2015-11-06 10:52:24,52,16,24,52,0,0,0,0,0
310039442421596_936691513089716,"Labour MSP and former senior police officer Graeme Pearson today called for a major shake-up of Police Scotland. 

Scottish Labour has published a full review into policing in Scotland. 

Read it here now: http://www.scottishlabour.org.uk/blog/entry/the-pearson-review",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/936691513089716/?type=3,2015-11-06 10:14:51,22,11,9,22,0,0,0,0,0
310039442421596_936609189764615,"Good coverage in today's papers of Kez's challenge to the SNP to back our plan to restore tax credits

Read more here: http://www.scottishlabour.org.uk/blog/entry/supporting-scotlands-children",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/936609189764615/?type=3,2015-11-06 06:37:46,99,16,33,99,0,0,0,0,0
310039442421596_936186109806923,"Kez pressed Nicola Sturgeon in FMQs to specifically commit to ensuring that when the new powers are available every single family will receive the same entitlement to tax credits from the government as they do now. 

Once again, the First Minister repeatedly failed to give that reassurance. 

We have a plan to restore tax credits and protect hard-working families from more Tory austerity. 

We want to get on with delivering a fairer Scotland - no more excuses.

Find out more:
http://www.scottishlabour.org.uk/blog/entry/lets-get-on-with-delivering-a-fairer-scotland",Let's get on with delivering a fairer Scotland.,link,http://www.scottishlabour.org.uk/blog/entry/lets-get-on-with-delivering-a-fairer-scotland,2015-11-05 10:06:00,124,37,34,124,0,0,0,0,0
310039442421596_936080583150809,"Today's top story: SNP shambles

Yesterday the SNP finally conceded that we will have the power to restore tax credits - but they still voted against our plan to protect working families from Tory austerity.

Find out more: 
http://www.scottishlabour.org.uk/blog/entry/supporting-scotlands-children",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/936080583150809/?type=3,2015-11-05 05:22:06,185,35,95,185,0,0,0,0,0
310039442421596_935727476519453,"Supporting Scotland's Children 

Did the SNP back our plan to restore tax credit money to Scotland's families? Of course they didn't.

Find out more here:
https://storify.com/scottishlabour/supporting-scotland-s-children",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/935727476519453/?type=3,2015-11-04 12:48:23,100,31,50,100,0,0,0,0,0
310039442421596_935596939865840,"Kez visited Trinity High School in Rutherglen this morning and spoke to Modern Studies pupils about three big issues of the day:

→ Tax Credits
→ Steel
→ Refugee Crisis

Find out what Kez had to say...",,video,https://www.facebook.com/ScottishLabourParty/videos/935596939865840/,2015-11-04 09:32:12,48,16,11,48,0,0,0,0,0
310039442421596_935536483205219,"Today, MSPs will vote on a Scottish Labour motion which calls for the major new powers coming to Holyrood to be used to restore the money lost through tax credits for working families in Scotland.
 
The vote on tax credits will be an important moment in the history of devolution. At long last everybody in Scottish politics is going to have to start talking about the responsibilities they do have, and how they would transform the lives of people in this country. 
 
If the SNP do not vote for this motion to restore the money lost through tax credits, it will confirm once and for all that the politics of grievance is more important to them than helping working families in Scotland.
 
Tax credits work. The UK Labour Government introduced them to support people who go out to work each day and do the best by their families. And a Scottish Labour Government would use the new powers coming to Scotland to restore the money lost through tax credits if George Osborne goes ahead with his plan to cut them.
 
We know the powers to restore the money lost through tax credits are coming and we know the money is there to fund them if people are willing to make difficult choices. 
 
Scottish Labour has been very clear about the choices we would make - we would not carry out the SNP's plan for a tax cut for airline operators and we wouldn't implement Tory plans for a tax cut for those paying the higher rate. 
 
When working families face a struggle to put food on the table it just isn't right to spend more money helping the better off.",,video,https://www.facebook.com/ScottishLabourParty/videos/935536483205219/,2015-11-04 08:08:52,63,13,22,63,0,0,0,0,0
310039442421596_935511886541012,"""Today's debate on tax credits is a defining moment for Holyrood.""
↓
Read this from Kez in today's Huffington Post 
http://www.huffingtonpost.co.uk/kezia-dugdale/tax-credits-scotland_b_8465808.html?utm_hp_ref=uk&ncid=tweetlnkushpmg00000067",Today's Debate on Tax Credits Is a Defining Moment for Holyrood,link,http://www.huffingtonpost.co.uk/kezia-dugdale/tax-credits-scotland_b_8465808.html?utm_hp_ref=uk&ncid=tweetlnkushpmg00000067,2015-11-04 05:41:47,67,11,18,67,0,0,0,0,0
310039442421596_935189179906616,"The Commission for School Reform has questioned the SNP Government's plan for education.

At the weekend we announced our plan to close the gap between the richest and the rest in our schools at our conference. 

Want to find out more about our Fair Start Fund? 

Watch Opportunity Spokesperson Iain Gray's video on our website: 
http://www.scottishlabour.org.uk/blog/entry/fair-start-fund

Find out more about what the Commission for School Reform said about the SNP:
http://www.bbc.co.uk/news/uk-scotland-scotland-politics-34698132",'Urgency' needed to close students' attainment gap - BBC News,link,http://www.bbc.co.uk/news/uk-scotland-scotland-politics-34698132,2015-11-03 13:01:32,46,16,15,46,0,0,0,0,0
310039442421596_934610646631136,"""Politics is all about taking decisions that have the ability to transform lives. Saying you are for something without doing anything about it doesn't help anybody."" 

Read Kez's Daily Record column from today 

http://www.dailyrecord.co.uk/news/politics/kezia-dugdale-ask-not-what-6748519",Kezia Dugdale: Ask not what the problem is - but how you can solve it,link,http://www.dailyrecord.co.uk/news/politics/kezia-dugdale-ask-not-what-6748519,2015-11-02 04:25:04,85,40,29,85,0,0,0,0,0
310039442421596_934289213329946,"What a weekend.

Check out the #ScotLab15 highlights...
http://www.scottishlabour.org.uk/blog/entry/conference-newsflash",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/934289213329946/?type=3,2015-11-01 12:43:29,73,19,7,73,0,0,0,0,0
310039442421596_934229703335897,"That's it for #ScotLab15! It's been a huge weekend for our party. Thank you everyone for playing your part. 

Today was Members' Day - the days of control freakery are over and conference debated the issues members wanted. It was brilliant.

Supporters who'd come along to Members' Day were spotted filling in membership forms. 

Like what you saw this weekend? 

Join us too:
https://scotlandjoin.labour.org.uk/",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/934229703335897/?type=3,2015-11-01 10:01:10,62,25,15,62,0,0,0,0,0
310039442421596_934089356683265,"STV are hosting a Facebook Q&A live with Kez from 10am this morning.

Comment on their post with your question →",STV News,photo,https://www.facebook.com/stvnews/posts/10153638410083670,2015-11-01 04:14:06,28,13,0,28,0,0,0,0,0
310039442421596_933845730040961,"We are changing. 

Find out what Kez's announcements from today mean for you:
https://storify.com/scottishlabour/saturday-at-scotlab15",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/933845730040961/?type=3,2015-10-31 15:23:46,32,23,6,32,0,0,0,0,0
